order_id,customer_id,order_date,order_status,payment_method,total_amount
ORD000482,CUST00223,2026-05-06,completed,COD,1799
ORD000483,CUST00224,2026-02-15,completed,COD,4697
ORD000484,CUST00225,2026-07-25,completed,NetBanking,7797
ORD000485,CUST00227,2026-02-24,completed,COD,2499
ORD000486,CUST00227,2025-08-13,completed,COD,1598
ORD000487,CUST00227,2025-12-07,completed,UPI,4498
ORD000488,CUST00227,2025-05-27,completed,UPI,1998
ORD000489,CUST00227,2025-11-03,completed,Card,999
ORD000490,CUST00227,2025-11-09,completed,UPI,6998
ORD000491,CUST00227,2025-06-28,completed,NetBanking,2499
ORD000492,CUST00227,2026-04-18,completed,NetBanking,5597
ORD000493,CUST00228,2026-03-26,completed,COD,4597
ORD000494,CUST00228,2026-02-12,completed,NetBanking,2999
ORD000495,CUST00230,2026-01-26,completed,UPI,2499
ORD000496,CUST00231,2026-05-28,completed,NetBanking,7497
ORD000497,CUST00231,2025-07-13,completed,COD,1299
ORD000498,CUST00232,2026-07-26,completed,UPI,2999
ORD000499,CUST00234,2025-09-06,completed,Card,2498
ORD000500,CUST00235,2025-05-01,completed,COD,2499
ORD000501,CUST00235,2026-03-30,completed,Card,499
ORD000502,CUST00235,2026-01-02,cancelled,UPI,2998
ORD000503,CUST00236,2025-08-20,completed,Card,4297
ORD000504,CUST00236,2025-12-22,completed,UPI,4898
ORD000505,CUST00236,2025-04-09,completed,UPI,3898
ORD000506,CUST00236,2025-03-28,completed,Card,699
ORD000507,CUST00237,2025-10-29,cancelled,UPI,2499
ORD000508,CUST00238,2025-06-25,completed,UPI,4997
ORD000509,CUST00238,2025-09-23,completed,COD,2298
ORD000510,CUST00239,2026-04-30,completed,UPI,1299
ORD000511,CUST00242,2025-08-02,completed,UPI,6997
ORD000512,CUST00242,2025-06-03,completed,UPI,2499
ORD000513,CUST00242,2026-08-23,completed,Card,3998
ORD000514,CUST00242,2025-06-28,completed,Card,3798
ORD000515,CUST00242,2025-09-13,completed,COD,499
ORD000516,CUST00242,2025-08-03,completed,UPI,3498
ORD000517,CUST00244,2026-07-09,completed,UPI,7297
ORD000518,CUST00244,2026-01-23,completed,Card,2499
ORD000519,CUST00245,2025-03-24,completed,UPI,3698
ORD000520,CUST00245,2026-07-18,completed,NetBanking,5297
ORD000521,CUST00245,2025-08-05,completed,UPI,1299
ORD000522,CUST00246,2026-03-22,completed,COD,2499
ORD000523,CUST00247,2026-07-29,completed,Card,4298
ORD000524,CUST00247,2026-03-24,completed,NetBanking,2499
ORD000525,CUST00248,2025-12-13,completed,Card,1898
ORD000526,CUST00248,2025-11-09,completed,NetBanking,1799
ORD000527,CUST00248,2026-08-18,completed,NetBanking,1799
ORD000528,CUST00248,2025-04-19,completed,COD,2998
ORD000529,CUST00248,2026-02-09,completed,Card,2697
ORD000530,CUST00249,2025-11-05,completed,NetBanking,2198
ORD000531,CUST00250,2025-07-23,completed,Card,3698
ORD000532,CUST00250,2025-06-26,completed,Card,1998
ORD000533,CUST00250,2026-05-13,completed,COD,3298
ORD000534,CUST00250,2025-09-14,completed,Card,2998
ORD000535,CUST00251,2026-04-26,completed,NetBanking,3497
ORD000536,CUST00252,2025-06-09,completed,COD,1299
ORD000537,CUST00253,2025-10-20,completed,UPI,2698
ORD000538,CUST00254,2025-07-03,completed,UPI,1499
ORD000539,CUST00255,2025-12-01,completed,Card,7197
ORD000540,CUST00255,2026-03-24,completed,UPI,2499
ORD000541,CUST00256,2026-01-09,completed,Card,6498
ORD000542,CUST00256,2026-04-14,completed,NetBanking,3198
ORD000543,CUST00256,2025-11-20,completed,COD,1698
ORD000544,CUST00256,2026-06-06,completed,NetBanking,2998
ORD000545,CUST00257,2026-01-17,completed,UPI,3998
ORD000546,CUST00257,2025-03-10,completed,Card,3997
ORD000547,CUST00257,2025-08-03,completed,Card,5297
ORD000548,CUST00257,2025-06-10,completed,NetBanking,1998
ORD000549,CUST00257,2025-04-26,cancelled,Card,1799
ORD000550,CUST00257,2025-11-20,completed,UPI,6998
ORD000551,CUST00257,2025-05-11,completed,NetBanking,2499
ORD000552,CUST00258,2026-08-23,completed,COD,4298
ORD000553,CUST00258,2025-08-24,completed,Card,4898
ORD000554,CUST00259,2026-02-27,completed,Card,3998
ORD000555,CUST00259,2025-05-26,returned,NetBanking,4298
ORD000556,CUST00259,2025-08-20,completed,NetBanking,6797
ORD000557,CUST00259,2026-01-08,completed,NetBanking,4298
ORD000558,CUST00259,2025-06-29,completed,COD,499
ORD000559,CUST00259,2025-12-11,cancelled,UPI,6498
ORD000560,CUST00259,2026-05-30,completed,NetBanking,2198
ORD000561,CUST00259,2026-06-03,completed,NetBanking,2499
ORD000562,CUST00260,2026-01-03,completed,NetBanking,4297
ORD000563,CUST00260,2025-08-01,completed,NetBanking,3297
ORD000564,CUST00261,2026-04-20,completed,Card,4498
ORD000565,CUST00262,2026-04-29,completed,UPI,1799
ORD000566,CUST00263,2026-02-13,completed,COD,2499
ORD000567,CUST00264,2025-04-08,completed,UPI,699
ORD000568,CUST00264,2026-07-13,completed,UPI,2499
ORD000569,CUST00265,2026-01-02,cancelled,Card,6498
ORD000570,CUST00265,2025-05-01,completed,Card,1998
ORD000571,CUST00265,2026-08-11,cancelled,COD,1299
ORD000572,CUST00265,2026-07-08,returned,COD,4298
ORD000573,CUST00265,2025-07-02,completed,Card,2999
ORD000574,CUST00265,2025-05-28,completed,COD,3798
ORD000575,CUST00266,2026-07-08,completed,COD,3498
ORD000576,CUST00266,2026-03-05,cancelled,UPI,3498
ORD000577,CUST00267,2026-04-24,completed,UPI,1499
ORD000578,CUST00267,2025-03-02,completed,COD,3398
ORD000579,CUST00268,2025-04-17,completed,UPI,2997
ORD000580,CUST00268,2026-07-24,completed,NetBanking,3998
ORD000581,CUST00268,2026-07-30,completed,COD,4997
ORD000582,CUST00268,2026-04-24,cancelled,COD,2499
ORD000583,CUST00268,2025-12-19,completed,COD,4298
ORD000584,CUST00268,2026-06-26,completed,NetBanking,6197
ORD000585,CUST00270,2026-07-24,completed,Card,3498
ORD000586,CUST00270,2025-05-02,completed,UPI,899
ORD000587,CUST00271,2025-10-08,completed,COD,1998
ORD000588,CUST00273,2025-10-15,completed,COD,3198
ORD000589,CUST00273,2025-10-19,completed,COD,3098
ORD000590,CUST00274,2026-03-12,completed,NetBanking,3897
ORD000591,CUST00275,2025-10-01,completed,Card,899
ORD000592,CUST00276,2025-07-18,completed,Card,2499
ORD000593,CUST00277,2026-02-27,completed,Card,2998
ORD000594,CUST00278,2025-10-11,completed,UPI,2998
ORD000595,CUST00278,2025-10-25,completed,NetBanking,2499
ORD000596,CUST00278,2025-07-24,completed,COD,2499
ORD000597,CUST00279,2025-03-12,completed,UPI,2499
ORD000598,CUST00280,2026-08-09,completed,NetBanking,3999
ORD000599,CUST00280,2026-07-12,completed,UPI,1198
ORD000600,CUST00281,2026-08-19,completed,COD,7497
ORD000601,CUST00281,2025-12-28,completed,NetBanking,1998
ORD000602,CUST00281,2026-07-15,completed,NetBanking,3098
ORD000603,CUST00283,2025-03-31,completed,COD,1799
ORD000604,CUST00283,2026-08-17,completed,UPI,2798
ORD000605,CUST00283,2025-10-13,completed,Card,3298
ORD000606,CUST00283,2025-05-22,completed,COD,3998
ORD000607,CUST00283,2026-02-17,completed,NetBanking,2499
ORD000608,CUST00284,2025-03-12,completed,COD,3998
ORD000609,CUST00285,2025-10-15,returned,Card,6397
ORD000610,CUST00285,2025-07-24,completed,NetBanking,6498
ORD000611,CUST00285,2025-09-06,completed,UPI,1299
ORD000612,CUST00286,2026-01-28,completed,NetBanking,3297
ORD000613,CUST00287,2026-02-08,cancelled,NetBanking,4498
ORD000614,CUST00288,2026-04-29,completed,UPI,2999
ORD000615,CUST00288,2026-06-25,completed,UPI,2499
ORD000616,CUST00289,2025-03-17,completed,Card,1498
ORD000617,CUST00289,2026-02-23,completed,Card,1798
ORD000618,CUST00289,2025-12-17,cancelled,COD,4498
ORD000619,CUST00289,2025-03-06,completed,NetBanking,899
ORD000620,CUST00290,2026-08-14,completed,Card,4298
ORD000621,CUST00290,2026-04-28,completed,NetBanking,3797
ORD000622,CUST00290,2026-03-07,completed,UPI,2998
ORD000623,CUST00291,2026-04-29,completed,UPI,4498
ORD000624,CUST00291,2025-12-18,completed,COD,1698
ORD000625,CUST00291,2025-10-05,completed,UPI,7297
ORD000626,CUST00291,2026-02-03,completed,COD,1499
ORD000627,CUST00291,2026-01-05,completed,COD,1499
ORD000628,CUST00291,2025-12-06,completed,Card,3998
ORD000629,CUST00292,2026-07-29,completed,Card,2499
ORD000630,CUST00293,2025-04-16,completed,Card,2298
ORD000631,CUST00294,2025-12-31,completed,Card,3398
ORD000632,CUST00294,2025-06-23,completed,Card,2499
ORD000633,CUST00294,2026-07-30,completed,NetBanking,2499
ORD000634,CUST00295,2026-01-12,completed,Card,3398
ORD000635,CUST00296,2026-07-02,completed,UPI,1898
ORD000636,CUST00298,2026-05-11,completed,Card,2499
ORD000637,CUST00298,2026-04-19,completed,UPI,6497
ORD000638,CUST00298,2025-04-13,completed,Card,1998
ORD000639,CUST00299,2026-03-17,completed,UPI,999
ORD000640,CUST00300,2025-10-15,completed,NetBanking,2499
ORD000641,CUST00300,2026-07-07,completed,Card,2499
ORD000642,CUST00300,2025-12-27,completed,NetBanking,1499
ORD000643,CUST00300,2025-04-26,completed,Card,899
ORD000644,CUST00300,2026-04-15,completed,COD,7897
ORD000645,CUST00301,2026-05-23,completed,COD,1799
ORD000646,CUST00302,2025-03-08,completed,COD,4797
ORD000647,CUST00302,2025-06-12,completed,Card,2499
ORD000648,CUST00303,2025-07-22,completed,Card,2499
ORD000649,CUST00303,2025-04-13,completed,COD,2499
ORD000650,CUST00304,2025-05-14,cancelled,Card,4498
ORD000651,CUST00304,2026-06-03,completed,Card,2499
ORD000652,CUST00305,2026-04-29,completed,COD,2998
ORD000653,CUST00307,2026-03-15,cancelled,UPI,3999
ORD000654,CUST00307,2025-06-29,completed,Card,6498
ORD000655,CUST00308,2025-10-22,completed,UPI,499
ORD000656,CUST00308,2025-09-03,completed,COD,3697
ORD000657,CUST00309,2025-08-02,completed,UPI,5497
ORD000658,CUST00310,2025-03-21,completed,NetBanking,7497
ORD000659,CUST00310,2025-04-01,completed,Card,2499
ORD000660,CUST00310,2026-05-07,completed,UPI,2499
ORD000661,CUST00310,2025-11-15,completed,UPI,7397
ORD000662,CUST00312,2025-11-18,completed,NetBanking,1598
ORD000663,CUST00312,2025-12-13,completed,Card,5498
ORD000664,CUST00312,2026-06-11,completed,NetBanking,1499
ORD000665,CUST00313,2025-04-11,completed,NetBanking,2499
ORD000666,CUST00313,2025-07-25,completed,Card,2698
ORD000667,CUST00314,2026-01-18,completed,COD,3298
ORD000668,CUST00314,2025-05-27,completed,COD,2499
ORD000669,CUST00314,2025-12-18,completed,COD,999
ORD000670,CUST00314,2025-12-26,completed,COD,5498
ORD000671,CUST00314,2025-07-11,completed,COD,3999
ORD000672,CUST00315,2026-04-01,completed,Card,999
ORD000673,CUST00316,2026-01-10,completed,UPI,4997
ORD000674,CUST00316,2025-07-06,completed,Card,2498
ORD000675,CUST00317,2025-05-04,completed,UPI,1299
ORD000676,CUST00318,2025-07-30,completed,COD,3798
ORD000677,CUST00318,2025-04-04,completed,Card,4898
ORD000678,CUST00318,2025-06-19,completed,NetBanking,1299
ORD000679,CUST00318,2025-10-20,completed,COD,4698
ORD000680,CUST00318,2025-03-18,completed,Card,1798
ORD000681,CUST00318,2025-07-08,completed,Card,899
ORD000682,CUST00319,2025-12-03,cancelled,Card,8297
ORD000683,CUST00321,2025-11-27,completed,NetBanking,3997
ORD000684,CUST00321,2025-04-16,completed,UPI,4297
ORD000685,CUST00321,2025-10-09,completed,UPI,1499
ORD000686,CUST00321,2025-03-16,returned,NetBanking,999
ORD000687,CUST00321,2025-08-14,returned,NetBanking,2498
ORD000688,CUST00321,2026-03-06,completed,COD,2999
ORD000689,CUST00321,2025-10-05,completed,Card,1499
ORD000690,CUST00321,2026-07-19,completed,NetBanking,3798
ORD000691,CUST00323,2025-09-24,completed,UPI,3998
ORD000692,CUST00323,2026-02-03,completed,Card,2499
ORD000693,CUST00324,2026-08-06,returned,COD,3498
ORD000694,CUST00324,2026-03-24,cancelled,NetBanking,2798
ORD000695,CUST00324,2026-01-23,completed,COD,5298
ORD000696,CUST00324,2026-01-15,completed,NetBanking,4497
ORD000697,CUST00324,2025-07-18,completed,NetBanking,7197
ORD000698,CUST00324,2025-10-12,completed,NetBanking,999
ORD000699,CUST00324,2025-12-19,completed,NetBanking,5797
ORD000700,CUST00325,2025-09-26,completed,UPI,1799
ORD000701,CUST00325,2026-03-07,completed,COD,3197
ORD000702,CUST00326,2025-03-30,completed,NetBanking,1198
ORD000703,CUST00328,2026-01-03,completed,UPI,5497
ORD000704,CUST00328,2026-08-19,completed,NetBanking,5297
ORD000705,CUST00328,2025-08-05,completed,Card,2499
ORD000706,CUST00328,2026-07-16,cancelled,UPI,499
ORD000707,CUST00331,2025-08-12,completed,COD,3998
ORD000708,CUST00331,2025-03-15,completed,COD,3998
ORD000709,CUST00333,2026-06-18,completed,COD,699
ORD000710,CUST00334,2025-03-19,completed,UPI,999
ORD000711,CUST00334,2026-06-04,completed,UPI,1499
ORD000712,CUST00335,2025-09-02,completed,Card,5497
ORD000713,CUST00336,2026-07-06,completed,Card,3697
ORD000714,CUST00337,2025-09-19,completed,Card,3898
ORD000715,CUST00338,2025-04-07,cancelled,Card,3998
ORD000716,CUST00338,2025-06-05,completed,NetBanking,2499
ORD000717,CUST00338,2026-08-16,completed,NetBanking,6498
ORD000718,CUST00338,2026-05-18,completed,UPI,2499
ORD000719,CUST00338,2026-04-03,completed,Card,6498
ORD000720,CUST00338,2026-03-21,completed,NetBanking,7997
ORD000721,CUST00338,2026-03-06,completed,UPI,3698
ORD000722,CUST00338,2025-11-08,completed,COD,1498
ORD000723,CUST00341,2025-08-29,completed,NetBanking,2698
ORD000724,CUST00341,2026-05-10,completed,UPI,7697
ORD000725,CUST00342,2025-12-30,completed,UPI,499
ORD000726,CUST00343,2026-07-15,completed,UPI,2499
ORD000727,CUST00344,2025-05-16,completed,NetBanking,3198
ORD000728,CUST00345,2025-09-04,completed,NetBanking,3098
ORD000729,CUST00346,2025-03-14,completed,COD,999
ORD000730,CUST00346,2025-11-12,completed,COD,5597
ORD000731,CUST00346,2025-10-16,completed,COD,2698
ORD000732,CUST00347,2025-10-23,completed,UPI,3997
ORD000733,CUST00347,2025-09-02,completed,Card,699
ORD000734,CUST00347,2025-04-28,completed,NetBanking,2198
ORD000735,CUST00347,2026-06-24,completed,COD,5297
ORD000736,CUST00348,2026-06-22,completed,COD,3398
ORD000737,CUST00348,2026-07-25,completed,COD,999
ORD000738,CUST00348,2026-08-03,completed,NetBanking,5498
ORD000739,CUST00348,2026-06-29,completed,Card,2498
ORD000740,CUST00348,2026-04-25,completed,COD,1798
ORD000741,CUST00348,2026-04-10,completed,COD,4597
ORD000742,CUST00348,2026-04-01,completed,NetBanking,8297
ORD000743,CUST00348,2025-10-31,completed,UPI,6797
ORD000744,CUST00350,2026-03-09,completed,COD,4697
ORD000745,CUST00351,2026-01-17,completed,Card,2999
ORD000746,CUST00352,2026-05-26,completed,NetBanking,3998
ORD000747,CUST00354,2025-10-22,completed,Card,3398
ORD000748,CUST00354,2025-07-02,completed,NetBanking,1499
ORD000749,CUST00354,2025-03-30,completed,NetBanking,699
ORD000750,CUST00355,2025-03-02,completed,NetBanking,699
ORD000751,CUST00356,2025-06-14,completed,COD,2498
ORD000752,CUST00357,2026-05-17,completed,COD,2798
ORD000753,CUST00357,2026-05-17,completed,COD,2499
ORD000754,CUST00357,2025-09-18,completed,NetBanking,699
ORD000755,CUST00357,2025-07-29,completed,UPI,699
ORD000756,CUST00357,2025-05-30,completed,NetBanking,3998
ORD000757,CUST00357,2025-06-26,completed,Card,2698
ORD000758,CUST00358,2025-10-28,completed,COD,2998
ORD000759,CUST00358,2026-03-16,completed,NetBanking,899
ORD000760,CUST00359,2025-03-24,cancelled,COD,3798
ORD000761,CUST00359,2025-03-30,completed,COD,4798
ORD000762,CUST00360,2025-05-27,completed,Card,3999
ORD000763,CUST00360,2025-10-31,completed,Card,4498
ORD000764,CUST00360,2026-07-17,completed,Card,5597
ORD000765,CUST00360,2025-11-10,completed,COD,3998
ORD000766,CUST00360,2025-05-07,completed,UPI,2999
ORD000767,CUST00360,2026-05-12,completed,NetBanking,1499
ORD000768,CUST00360,2026-05-26,completed,Card,2499
ORD000769,CUST00360,2025-11-16,completed,UPI,4197
ORD000770,CUST00361,2025-12-24,completed,UPI,3798
ORD000771,CUST00364,2026-06-06,completed,COD,5497
ORD000772,CUST00365,2026-08-14,completed,NetBanking,4697
ORD000773,CUST00366,2025-10-07,completed,UPI,5498
ORD000774,CUST00366,2026-02-14,completed,Card,6998
ORD000775,CUST00366,2025-04-08,completed,Card,1898
ORD000776,CUST00366,2025-03-22,cancelled,NetBanking,1498
ORD000777,CUST00366,2025-03-04,returned,NetBanking,6498
ORD000778,CUST00366,2025-05-01,completed,UPI,1299
ORD000779,CUST00366,2025-07-28,completed,NetBanking,499
ORD000780,CUST00367,2025-03-05,completed,UPI,4297
ORD000781,CUST00367,2026-03-29,cancelled,UPI,3998
ORD000782,CUST00367,2025-10-30,cancelled,COD,3998
ORD000783,CUST00367,2025-10-09,cancelled,Card,2897
ORD000784,CUST00367,2025-12-03,completed,UPI,2999
ORD000785,CUST00368,2026-03-19,completed,NetBanking,1798
ORD000786,CUST00368,2025-07-13,completed,NetBanking,2798
ORD000787,CUST00369,2026-06-22,completed,UPI,9497
ORD000788,CUST00370,2026-08-08,completed,COD,1598
ORD000789,CUST00370,2026-04-01,completed,UPI,2198
ORD000790,CUST00370,2026-01-28,completed,Card,1698
ORD000791,CUST00371,2026-02-04,completed,Card,3898
ORD000792,CUST00373,2026-03-13,completed,COD,3798
ORD000793,CUST00374,2026-02-01,completed,Card,2498
ORD000794,CUST00374,2026-03-14,completed,NetBanking,2298
ORD000795,CUST00375,2025-11-10,completed,NetBanking,3198
ORD000796,CUST00375,2025-12-17,completed,COD,5697
ORD000797,CUST00375,2025-07-14,completed,Card,1799
ORD000798,CUST00376,2026-02-01,completed,COD,2499
ORD000799,CUST00377,2026-05-16,completed,Card,4998
ORD000800,CUST00377,2026-07-16,completed,NetBanking,499
ORD000801,CUST00379,2026-03-12,cancelled,COD,699
ORD000802,CUST00379,2025-04-20,completed,NetBanking,3498
ORD000803,CUST00379,2026-02-28,completed,UPI,999
ORD000804,CUST00379,2026-05-09,returned,NetBanking,499
ORD000805,CUST00379,2026-07-09,completed,UPI,4397
ORD000806,CUST00380,2026-01-03,returned,Card,3498
ORD000807,CUST00381,2025-05-21,completed,UPI,4798
ORD000808,CUST00381,2026-06-11,completed,Card,2499
ORD000809,CUST00381,2025-05-10,completed,UPI,5397
ORD000810,CUST00381,2025-05-30,completed,UPI,4498
ORD000811,CUST00381,2026-03-14,completed,Card,2499
ORD000812,CUST00382,2025-10-30,completed,Card,1398
ORD000813,CUST00384,2025-03-03,completed,UPI,4597
ORD000814,CUST00384,2025-10-03,completed,COD,1499
ORD000815,CUST00384,2026-06-07,completed,UPI,2499
ORD000816,CUST00384,2025-10-25,completed,COD,699
ORD000817,CUST00384,2026-05-20,completed,UPI,3198
ORD000818,CUST00384,2025-11-19,completed,COD,2198
ORD000819,CUST00384,2025-11-01,completed,COD,1499
ORD000820,CUST00384,2026-05-29,completed,NetBanking,899
ORD000821,CUST00386,2026-04-02,completed,NetBanking,1598
ORD000822,CUST00386,2025-11-11,completed,NetBanking,2298
ORD000823,CUST00386,2025-03-11,cancelled,NetBanking,3398
ORD000824,CUST00387,2026-04-02,completed,Card,3999
ORD000825,CUST00387,2025-07-21,completed,Card,4097
ORD000826,CUST00388,2025-04-23,completed,COD,3198
ORD000827,CUST00388,2025-05-05,completed,NetBanking,3797
ORD000828,CUST00388,2026-02-01,completed,COD,5797
ORD000829,CUST00388,2025-03-03,completed,NetBanking,4097
ORD000830,CUST00388,2025-11-26,completed,COD,3798
ORD000831,CUST00390,2025-06-18,completed,UPI,1998
ORD000832,CUST00391,2025-12-24,completed,UPI,1698
ORD000833,CUST00392,2026-03-13,completed,UPI,7997
ORD000834,CUST00395,2026-02-12,completed,UPI,1998
ORD000835,CUST00395,2025-05-29,completed,COD,3997
ORD000836,CUST00395,2025-09-26,completed,Card,3798
ORD000837,CUST00395,2025-06-07,completed,COD,3398
ORD000838,CUST00395,2025-04-14,completed,COD,3198
ORD000839,CUST00395,2025-12-28,completed,Card,3398
ORD000840,CUST00396,2026-06-28,completed,NetBanking,6498
ORD000841,CUST00396,2025-10-07,completed,NetBanking,4298
ORD000842,CUST00396,2025-07-05,completed,Card,899
ORD000843,CUST00396,2025-06-20,completed,COD,2999
ORD000844,CUST00397,2025-06-21,completed,Card,2998
ORD000845,CUST00398,2026-05-29,completed,Card,999
ORD000846,CUST00398,2025-10-13,completed,Card,5498
ORD000847,CUST00398,2025-11-12,completed,Card,2298
ORD000848,CUST00399,2026-04-19,completed,UPI,4298
ORD000849,CUST00399,2025-03-08,completed,COD,2798
ORD000850,CUST00400,2025-03-03,completed,UPI,1299
ORD000851,CUST00400,2026-03-28,completed,NetBanking,1299
ORD000852,CUST00402,2025-09-09,completed,UPI,2499
ORD000853,CUST00402,2026-03-15,completed,COD,2999
ORD000854,CUST00402,2026-02-02,completed,UPI,2998
ORD000855,CUST00402,2026-08-23,completed,NetBanking,3198
ORD000856,CUST00402,2026-02-02,completed,NetBanking,6498
ORD000857,CUST00402,2026-07-30,completed,Card,899
ORD000858,CUST00403,2025-12-17,completed,UPI,499
ORD000859,CUST00404,2026-01-18,completed,COD,699
ORD000860,CUST00404,2025-04-24,completed,COD,4698
ORD000861,CUST00404,2026-06-03,completed,NetBanking,1799
ORD000862,CUST00405,2026-05-26,completed,Card,899
ORD000863,CUST00406,2025-10-04,cancelled,COD,1799
ORD000864,CUST00406,2026-03-19,completed,NetBanking,5498
ORD000865,CUST00407,2025-06-05,completed,UPI,899
ORD000866,CUST00407,2025-05-10,returned,Card,6998
ORD000867,CUST00407,2025-11-09,completed,NetBanking,4997
ORD000868,CUST00407,2026-01-02,completed,Card,4997
